2025-04-08T06:46:23.597Z [INFO]: 
🚀 Server listening on port 3000
2025-04-10T12:36:48.039Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:36:48.059Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:36:48.060Z [INFO]: GET /users/all - ::1
2025-04-10T12:37:23.686Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:37:23.689Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:37:23.704Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:37:23.707Z [INFO]: GET /users/all - ::1
2025-04-10T12:37:49.788Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:37:49.789Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:37:49.791Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:37:49.793Z [INFO]: GET /users/all - ::1
2025-04-10T12:37:50.795Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:37:50.798Z [INFO]: GET /users/all - ::1
2025-04-10T12:37:52.797Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:37:52.804Z [INFO]: GET /users/all - ::1
2025-04-10T12:37:57.784Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:37:57.788Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:37:57.791Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:37:57.792Z [INFO]: GET /users/all - ::1
2025-04-10T12:38:01.770Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:38:01.778Z [INFO]: GET /users/all - ::1
2025-04-10T12:38:19.644Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:38:19.654Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:38:19.660Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:38:19.662Z [INFO]: GET /users/all - ::1
2025-04-10T12:38:29.034Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:38:29.035Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:38:29.048Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:38:29.050Z [INFO]: GET /users/all - ::1
2025-04-10T12:39:46.582Z [INFO]: OPTIONS /users/login - ::1
2025-04-10T12:39:46.585Z [INFO]: POST /users/login - ::1
2025-04-10T12:39:46.741Z [INFO]: OPTIONS /projects/all - ::1
2025-04-10T12:39:46.748Z [INFO]: GET /projects/all - ::1
2025-04-10T12:39:49.147Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:39:49.179Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:39:49.187Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:39:49.194Z [INFO]: GET /users/all - ::1
2025-04-10T12:40:31.080Z [INFO]: 
🚀 Server listening on port 3000
2025-04-10T12:40:33.280Z [INFO]: 
🚀 Server listening on port 3000
2025-04-10T12:44:16.287Z [INFO]: 
🚀 Server listening on port 3000
2025-04-10T12:44:19.010Z [INFO]: 
🚀 Server listening on port 3000
2025-04-10T12:44:24.971Z [INFO]: 
🚀 Server listening on port 3000
2025-04-10T12:44:31.392Z [INFO]: 
🚀 Server listening on port 3000
2025-04-10T12:44:55.120Z [INFO]: OPTIONS /users/login - ::1
2025-04-10T12:44:55.124Z [INFO]: POST /users/login - ::1
2025-04-10T12:44:55.318Z [INFO]: OPTIONS /projects/all - ::1
2025-04-10T12:44:55.328Z [INFO]: GET /projects/all - ::1
2025-04-10T12:44:57.758Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:44:57.788Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:44:57.803Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:44:57.809Z [INFO]: GET /users/all - ::1
2025-04-10T12:45:40.141Z [INFO]: 
🚀 Server listening on port 3000
2025-04-10T12:45:56.842Z [INFO]: 
🚀 Server listening on port 3000
2025-04-10T12:46:49.057Z [INFO]: 
🚀 Server listening on port 3000
2025-04-10T12:47:03.558Z [INFO]: OPTIONS /users/login - ::1
2025-04-10T12:47:03.563Z [INFO]: POST /users/login - ::1
2025-04-10T12:47:03.754Z [INFO]: OPTIONS /projects/all - ::1
2025-04-10T12:47:03.762Z [INFO]: GET /projects/all - ::1
2025-04-10T12:47:05.956Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:47:05.968Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:47:05.976Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:47:05.979Z [INFO]: GET /users/all - ::1
2025-04-10T12:47:40.396Z [INFO]: OPTIONS /users/login - ::1
2025-04-10T12:47:40.400Z [INFO]: POST /users/login - ::1
2025-04-10T12:47:40.535Z [INFO]: OPTIONS /projects/all - ::1
2025-04-10T12:47:40.543Z [INFO]: GET /projects/all - ::1
2025-04-10T12:47:41.841Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:47:41.854Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:47:41.860Z [INFO]: GET /users/all - ::1
2025-04-10T12:47:41.862Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:13.775Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:13.781Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:48:13.783Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:13.785Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:13.790Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:48:13.792Z [INFO]: GET /users/all - ::1
2025-04-10T12:48:13.793Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:13.797Z [INFO]: GET /users/all - ::1
2025-04-10T12:48:15.786Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:15.787Z [INFO]: GET /users/all - ::1
2025-04-10T12:48:15.789Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:15.790Z [INFO]: GET /users/all - ::1
2025-04-10T12:48:19.284Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:19.296Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:48:19.299Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:19.301Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:48:19.305Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:19.313Z [INFO]: GET /users/all - ::1
2025-04-10T12:48:19.314Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:19.319Z [INFO]: GET /users/all - ::1
2025-04-10T12:48:28.773Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:28.777Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:28.779Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:48:28.781Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:28.783Z [INFO]: GET /users/all - ::1
2025-04-10T12:48:28.785Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:28.786Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:48:28.791Z [INFO]: GET /users/all - ::1
2025-04-10T12:48:32.044Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:32.052Z [INFO]: GET /users/all - ::1
2025-04-10T12:48:32.780Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:32.782Z [INFO]: GET /users/all - ::1
2025-04-10T12:48:47.760Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:47.804Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:48:47.812Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:47.814Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:48:47.821Z [INFO]: GET /users/all - ::1
2025-04-10T12:48:47.832Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:47.835Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:48:47.854Z [INFO]: GET /users/all - ::1
2025-04-10T12:49:16.782Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:16.786Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:49:16.787Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:16.790Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:16.791Z [INFO]: GET /users/all - ::1
2025-04-10T12:49:16.793Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:49:16.795Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:16.799Z [INFO]: GET /users/all - ::1
2025-04-10T12:49:20.769Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:20.771Z [INFO]: GET /users/all - ::1
2025-04-10T12:49:20.772Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:20.773Z [INFO]: GET /users/all - ::1
2025-04-10T12:49:22.128Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:22.132Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:49:22.136Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:22.145Z [INFO]: GET /users/all - ::1
2025-04-10T12:49:22.777Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:22.778Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:49:22.783Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:22.785Z [INFO]: GET /users/all - ::1
2025-04-10T12:49:34.892Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:34.923Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:34.934Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:49:34.941Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:49:34.946Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:34.960Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:34.962Z [INFO]: GET /users/all - ::1
2025-04-10T12:49:34.974Z [INFO]: GET /users/all - ::1
2025-04-10T12:49:52.771Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:52.774Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:49:52.776Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:52.780Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:52.782Z [INFO]: GET /users/all - ::1
2025-04-10T12:49:52.783Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:49:52.784Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:52.787Z [INFO]: GET /users/all - ::1
2025-04-10T12:49:53.790Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:53.792Z [INFO]: GET /users/all - ::1
2025-04-10T12:49:53.793Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:53.794Z [INFO]: GET /users/all - ::1
2025-04-10T12:49:58.782Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:58.785Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:58.787Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:49:58.788Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:49:58.793Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:58.794Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:49:58.795Z [INFO]: GET /users/all - ::1
2025-04-10T12:49:58.796Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:00.786Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:00.788Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:00.794Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:00.798Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:04.789Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:04.791Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:50:04.792Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:04.793Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:50:04.799Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:04.801Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:04.803Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:04.803Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:06.290Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:06.295Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:06.296Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:06.297Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:14.788Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:14.790Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:50:14.792Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:14.798Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:15.171Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:15.180Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:50:15.197Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:15.200Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:18.316Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:18.325Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:18.328Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:18.331Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:24.320Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:24.322Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:50:24.324Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:24.325Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:50:24.327Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:24.331Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:24.335Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:24.339Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:28.498Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:28.503Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:28.778Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:28.779Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:33.414Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:33.415Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:50:33.421Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:33.425Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:33.780Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:33.781Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:50:33.782Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:33.784Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:39.847Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:39.858Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:39.869Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:50:39.873Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:39.875Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:39.879Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:50:39.882Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:39.883Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:45.791Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:45.803Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:45.809Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:50:45.818Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:46.029Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:46.032Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:46.034Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:50:46.037Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:50.789Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:50.792Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:50.794Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:50.795Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:54.425Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:54.426Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:50:54.431Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:54.433Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:54.772Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:54.773Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:50:54.775Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:54.780Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:59.771Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:59.773Z [INFO]: GET /users/all - ::1
2025-04-10T12:50:59.774Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:59.775Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:50:59.783Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:50:59.785Z [INFO]: GET /users/all - ::1
2025-04-10T12:51:01.777Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:51:01.779Z [INFO]: GET /users/all - ::1
2025-04-10T12:51:01.790Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:51:01.792Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:51:01.794Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:51:01.796Z [INFO]: GET /users/all - ::1
2025-04-10T12:51:03.584Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:51:03.588Z [INFO]: GET /users/all - ::1
2025-04-10T12:51:03.784Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:51:03.786Z [INFO]: GET /users/all - ::1
2025-04-10T12:51:12.714Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:51:12.715Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:51:12.720Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:51:12.724Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:51:12.725Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:51:12.729Z [INFO]: GET /users/all - ::1
2025-04-10T12:51:12.731Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:51:12.733Z [INFO]: GET /users/all - ::1
2025-04-10T12:51:17.757Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:51:17.761Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:51:17.762Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:51:17.764Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:51:17.766Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:51:17.776Z [INFO]: GET /users/all - ::1
2025-04-10T12:51:17.781Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:51:17.784Z [INFO]: GET /users/all - ::1
2025-04-10T12:51:56.243Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:51:56.285Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:51:56.301Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:51:56.304Z [INFO]: GET /users/all - ::1
2025-04-10T12:51:56.779Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:51:56.781Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:51:56.783Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:51:56.788Z [INFO]: GET /users/all - ::1
2025-04-10T12:52:08.625Z [INFO]: OPTIONS /users/login - ::1
2025-04-10T12:52:08.628Z [INFO]: POST /users/login - ::1
2025-04-10T12:52:08.788Z [INFO]: OPTIONS /projects/all - ::1
2025-04-10T12:52:08.802Z [INFO]: GET /projects/all - ::1
2025-04-10T12:52:11.746Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:52:11.750Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:52:11.757Z [INFO]: GET /users/all - ::1
2025-04-10T12:52:11.760Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:52:40.783Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:52:40.785Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:52:40.787Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:52:40.789Z [INFO]: GET /users/all - ::1
2025-04-10T12:52:40.798Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:52:40.802Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T12:52:40.804Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:52:40.809Z [INFO]: GET /users/all - ::1
2025-04-10T12:52:45.693Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:52:45.695Z [INFO]: GET /users/all - ::1
2025-04-10T12:52:45.772Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-10T12:52:45.773Z [INFO]: GET /users/all - ::1
2025-04-11T04:08:38.062Z [INFO]: 
🚀 Server listening on port 3000
2025-04-11T04:09:02.832Z [INFO]: OPTIONS /users/login - ::1
2025-04-11T04:09:02.840Z [INFO]: POST /users/login - ::1
2025-04-11T04:09:03.079Z [INFO]: OPTIONS /projects/all - ::1
2025-04-11T04:09:03.092Z [INFO]: GET /projects/all - ::1
2025-04-11T04:09:06.415Z [INFO]: OPTIONS /users/all - ::1
2025-04-11T04:09:06.429Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-11T04:09:06.451Z [INFO]: GET /users/all - ::1
2025-04-11T04:09:06.453Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-11T04:16:10.919Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-11T04:16:10.932Z [INFO]: OPTIONS /users/all - ::1
2025-04-11T04:16:10.934Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-11T04:16:10.944Z [INFO]: GET /users/all - ::1
2025-04-11T04:16:27.322Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-11T04:16:27.327Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-11T04:16:27.330Z [INFO]: OPTIONS /users/all - ::1
2025-04-11T04:16:27.333Z [INFO]: GET /users/all - ::1
2025-04-11T04:16:29.421Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-11T04:16:29.425Z [INFO]: GET /users/all - ::1
2025-04-11T04:16:30.323Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-11T04:16:30.325Z [INFO]: GET /users/all - ::1
2025-04-11T04:16:32.869Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-11T04:16:32.874Z [INFO]: OPTIONS /users/all - ::1
2025-04-11T04:16:32.881Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-11T04:16:32.891Z [INFO]: GET /users/all - ::1
2025-04-11T04:17:09.797Z [INFO]: OPTIONS /users/all - ::1
2025-04-11T04:17:09.799Z [INFO]: OPTIONS /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-11T04:17:09.816Z [INFO]: GET /users/all - ::1
2025-04-11T04:17:09.818Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-11T04:17:12.295Z [INFO]: GET /projects/get-project/67f798164d1da064a7860be5 - ::1
2025-04-11T04:17:12.305Z [INFO]: GET /users/all - ::1
2025-04-11T04:17:46.138Z [INFO]: OPTIONS /users/login - ::1
